recipe,chamber_id,pressure_pa,rf_power_w,gas_flow_sccm,temperature_c
ETCH-B,CH-03,18.2,870.0,118.0,72.0
ETCH-B,CH-03,18.2,870.0,120.0,72.0
ETCH-B,CH-03,18.2,870.0,122.0,72.0
ETCH-B,CH-03,18.2,870.0,124.0,72.0
ETCH-B,CH-03,18.2,875.0,116.0,72.0
ETCH-B,CH-03,18.2,875.0,118.0,72.0
ETCH-B,CH-03,18.2,875.0,120.0,72.0
ETCH-B,CH-03,18.2,875.0,122.0,72.0
ETCH-B,CH-03,18.2,875.0,124.0,72.0
ETCH-B,CH-03,18.4,830.0,116.0,72.0
ETCH-B,CH-03,18.4,830.0,118.0,72.0
ETCH-B,CH-03,18.4,830.0,120.0,72.0
ETCH-B,CH-03,18.4,830.0,122.0,72.0
ETCH-B,CH-03,18.4,830.0,124.0,72.0
ETCH-B,CH-03,18.4,835.0,116.0,72.0
ETCH-B,CH-03,18.4,835.0,118.0,72.0
ETCH-B,CH-03,18.4,835.0,120.0,72.0
ETCH-B,CH-03,18.4,835.0,122.0,72.0
ETCH-B,CH-03,18.4,835.0,124.0,72.0
ETCH-B,CH-03,18.4,840.0,116.0,72.0
ETCH-B,CH-03,18.4,840.0,118.0,72.0
ETCH-B,CH-03,18.4,840.0,120.0,72.0
ETCH-B,CH-03,18.4,840.0,122.0,72.0
ETCH-B,CH-03,18.4,840.0,124.0,72.0
ETCH-B,CH-03,18.4,845.0,116.0,72.0
ETCH-B,CH-03,18.4,845.0,118.0,72.0
ETCH-B,CH-03,18.4,845.0,120.0,72.0
ETCH-B,CH-03,18.4,845.0,122.0,72.0
ETCH-B,CH-03,18.4,845.0,124.0,72.0
ETCH-B,CH-03,18.4,850.0,116.0,72.0
ETCH-B,CH-03,18.4,850.0,118.0,72.0
ETCH-B,CH-03,18.4,850.0,120.0,72.0
ETCH-B,CH-03,18.4,850.0,122.0,72.0
ETCH-B,CH-03,18.4,850.0,124.0,72.0
ETCH-B,CH-03,18.4,855.0,116.0,72.0
ETCH-B,CH-03,18.4,855.0,118.0,72.0
ETCH-B,CH-03,18.4,855.0,120.0,72.0
ETCH-B,CH-03,18.4,855.0,122.0,72.0
ETCH-B,CH-03,18.4,855.0,124.0,72.0
ETCH-B,CH-03,18.4,860.0,116.0,72.0
ETCH-B,CH-03,18.4,860.0,118.0,72.0
ETCH-B,CH-03,18.4,860.0,120.0,72.0
ETCH-B,CH-03,18.4,860.0,122.0,72.0
ETCH-B,CH-03,18.4,860.0,124.0,72.0
ETCH-B,CH-03,18.4,865.0,116.0,72.0
ETCH-B,CH-03,18.4,865.0,118.0,72.0
ETCH-B,CH-03,18.4,865.0,120.0,72.0
ETCH-B,CH-03,18.4,865.0,122.0,72.0
ETCH-B,CH-03,18.4,865.0,124.0,72.0
ETCH-B,CH-03,18.4,870.0,116.0,72.0
ETCH-B,CH-03,18.4,870.0,118.0,72.0
ETCH-B,CH-03,18.4,870.0,120.0,72.0
ETCH-B,CH-03,18.4,870.0,122.0,72.0
ETCH-B,CH-03,18.4,870.0,124.0,72.0
ETCH-B,CH-03,18.4,875.0,116.0,72.0
ETCH-B,CH-03,18.4,875.0,118.0,72.0
ETCH-B,CH-03,18.4,875.0,120.0,72.0
ETCH-B,CH-03,18.4,875.0,122.0,72.0
ETCH-B,CH-03,18.4,875.0,124.0,72.0
ETCH-B,CH-03,18.6,830.0,116.0,72.0
ETCH-B,CH-03,18.6,830.0,118.0,72.0
ETCH-B,CH-03,18.6,830.0,120.0,72.0
ETCH-B,CH-03,18.6,830.0,122.0,72.0
ETCH-B,CH-03,18.6,830.0,124.0,72.0
ETCH-B,CH-03,18.6,835.0,116.0,72.0
ETCH-B,CH-03,18.6,835.0,118.0,72.0
ETCH-B,CH-03,18.6,835.0,120.0,72.0
ETCH-B,CH-03,18.6,835.0,122.0,72.0
ETCH-B,CH-03,18.6,835.0,124.0,72.0
ETCH-B,CH-03,18.6,840.0,116.0,72.0
ETCH-B,CH-03,18.6,840.0,118.0,72.0
ETCH-B,CH-03,18.6,840.0,120.0,72.0
ETCH-B,CH-03,18.6,840.0,122.0,72.0
ETCH-B,CH-03,18.6,840.0,124.0,72.0
ETCH-B,CH-03,18.6,845.0,116.0,72.0
ETCH-B,CH-03,18.6,845.0,118.0,72.0
ETCH-B,CH-03,18.6,845.0,120.0,72.0
ETCH-B,CH-03,18.6,845.0,122.0,72.0
ETCH-B,CH-03,18.6,845.0,124.0,72.0
ETCH-B,CH-03,18.6,850.0,116.0,72.0
ETCH-B,CH-03,18.6,850.0,118.0,72.0
ETCH-B,CH-03,18.6,850.0,120.0,72.0
ETCH-B,CH-03,18.6,850.0,122.0,72.0
ETCH-B,CH-03,18.6,850.0,124.0,72.0
ETCH-B,CH-03,18.6,855.0,116.0,72.0
ETCH-B,CH-03,18.6,855.0,118.0,72.0
ETCH-B,CH-03,18.6,855.0,120.0,72.0
ETCH-B,CH-03,18.6,855.0,122.0,72.0
ETCH-B,CH-03,18.6,855.0,124.0,72.0
ETCH-B,CH-03,18.6,860.0,116.0,72.0
ETCH-B,CH-03,18.6,860.0,118.0,72.0
ETCH-B,CH-03,18.6,860.0,120.0,72.0
ETCH-B,CH-03,18.6,860.0,122.0,72.0
ETCH-B,CH-03,18.6,860.0,124.0,72.0
ETCH-B,CH-03,18.6,865.0,116.0,72.0
ETCH-B,CH-03,18.6,865.0,118.0,72.0
ETCH-B,CH-03,18.6,865.0,120.0,72.0
ETCH-B,CH-03,18.6,865.0,122.0,72.0
ETCH-B,CH-03,18.6,865.0,124.0,72.0
ETCH-B,CH-03,18.6,870.0,116.0,72.0
ETCH-B,CH-03,18.6,870.0,118.0,72.0
ETCH-B,CH-03,18.6,870.0,120.0,72.0
ETCH-B,CH-03,18.6,870.0,122.0,72.0
ETCH-B,CH-03,18.6,870.0,124.0,72.0
ETCH-B,CH-03,18.6,875.0,116.0,72.0
ETCH-B,CH-03,18.6,875.0,118.0,72.0
ETCH-B,CH-03,18.6,875.0,120.0,72.0
ETCH-B,CH-03,18.6,875.0,122.0,72.0
ETCH-B,CH-03,18.6,875.0,124.0,72.0
ETCH-C,CH-01,17.4,830.0,116.0,72.0
ETCH-C,CH-01,17.4,830.0,118.0,72.0
ETCH-C,CH-01,17.4,830.0,120.0,72.0
ETCH-C,CH-01,17.4,830.0,122.0,72.0
ETCH-C,CH-01,17.4,830.0,124.0,72.0
ETCH-C,CH-01,17.4,835.0,116.0,72.0
ETCH-C,CH-01,17.4,835.0,118.0,72.0
ETCH-C,CH-01,17.4,835.0,120.0,72.0
ETCH-C,CH-01,17.4,835.0,122.0,72.0
ETCH-C,CH-01,17.4,835.0,124.0,72.0
ETCH-C,CH-01,17.4,840.0,116.0,72.0
ETCH-C,CH-01,17.4,840.0,118.0,72.0
ETCH-C,CH-01,17.4,840.0,120.0,72.0
ETCH-C,CH-01,17.4,840.0,122.0,72.0
ETCH-C,CH-01,17.4,840.0,124.0,72.0
ETCH-C,CH-01,17.4,845.0,116.0,72.0
ETCH-C,CH-01,17.4,845.0,118.0,72.0
ETCH-C,CH-01,17.4,845.0,120.0,72.0
ETCH-C,CH-01,17.4,845.0,122.0,72.0
ETCH-C,CH-01,17.4,845.0,124.0,72.0
ETCH-C,CH-01,17.4,850.0,116.0,72.0
ETCH-C,CH-01,17.4,850.0,118.0,72.0
ETCH-C,CH-01,17.4,850.0,120.0,72.0
ETCH-C,CH-01,17.4,850.0,122.0,72.0
ETCH-C,CH-01,17.4,850.0,124.0,72.0
ETCH-C,CH-01,17.4,855.0,116.0,72.0
ETCH-C,CH-01,17.4,855.0,118.0,72.0
ETCH-C,CH-01,17.4,855.0,120.0,72.0
ETCH-C,CH-01,17.4,855.0,122.0,72.0
ETCH-C,CH-01,17.4,855.0,124.0,72.0
ETCH-C,CH-01,17.4,860.0,116.0,72.0
ETCH-C,CH-01,17.4,860.0,118.0,72.0
ETCH-C,CH-01,17.4,860.0,120.0,72.0
ETCH-C,CH-01,17.4,860.0,122.0,72.0
ETCH-C,CH-01,17.4,860.0,124.0,72.0
ETCH-C,CH-01,17.4,865.0,116.0,72.0
ETCH-C,CH-01,17.4,865.0,118.0,72.0
ETCH-C,CH-01,17.4,865.0,120.0,72.0
ETCH-C,CH-01,17.4,865.0,122.0,72.0
ETCH-C,CH-01,17.4,865.0,124.0,72.0
ETCH-C,CH-01,17.4,870.0,116.0,72.0
ETCH-C,CH-01,17.4,870.0,118.0,72.0
ETCH-C,CH-01,17.4,870.0,120.0,72.0
ETCH-C,CH-01,17.4,870.0,122.0,72.0
ETCH-C,CH-01,17.4,870.0,124.0,72.0
ETCH-C,CH-01,17.4,875.0,116.0,72.0
ETCH-C,CH-01,17.4,875.0,118.0,72.0
ETCH-C,CH-01,17.4,875.0,120.0,72.0
ETCH-C,CH-01,17.4,875.0,122.0,72.0
ETCH-C,CH-01,17.4,875.0,124.0,72.0
ETCH-C,CH-01,17.6,830.0,116.0,72.0
ETCH-C,CH-01,17.6,830.0,118.0,72.0
ETCH-C,CH-01,17.6,830.0,120.0,72.0
ETCH-C,CH-01,17.6,830.0,122.0,72.0
ETCH-C,CH-01,17.6,830.0,124.0,72.0
ETCH-C,CH-01,17.6,835.0,116.0,72.0
ETCH-C,CH-01,17.6,835.0,118.0,72.0
ETCH-C,CH-01,17.6,835.0,120.0,72.0
ETCH-C,CH-01,17.6,835.0,122.0,72.0
ETCH-C,CH-01,17.6,835.0,124.0,72.0
ETCH-C,CH-01,17.6,840.0,116.0,72.0
ETCH-C,CH-01,17.6,840.0,118.0,72.0
ETCH-C,CH-01,17.6,840.0,120.0,72.0
ETCH-C,CH-01,17.6,840.0,122.0,72.0
ETCH-C,CH-01,17.6,840.0,124.0,72.0
ETCH-C,CH-01,17.6,845.0,116.0,72.0
ETCH-C,CH-01,17.6,845.0,118.0,72.0
ETCH-C,CH-01,17.6,845.0,120.0,72.0
ETCH-C,CH-01,17.6,845.0,122.0,72.0
ETCH-C,CH-01,17.6,845.0,124.0,72.0
ETCH-C,CH-01,17.6,850.0,116.0,72.0
ETCH-C,CH-01,17.6,850.0,118.0,72.0
ETCH-C,CH-01,17.6,850.0,120.0,72.0
ETCH-C,CH-01,17.6,850.0,122.0,72.0
ETCH-C,CH-01,17.6,850.0,124.0,72.0
ETCH-C,CH-01,17.6,855.0,116.0,72.0
ETCH-C,CH-01,17.6,855.0,118.0,72.0
ETCH-C,CH-01,17.6,855.0,120.0,72.0
ETCH-C,CH-01,17.6,855.0,122.0,72.0
ETCH-C,CH-01,17.6,855.0,124.0,72.0
ETCH-C,CH-01,17.6,860.0,116.0,72.0
ETCH-C,CH-01,17.6,860.0,118.0,72.0
ETCH-C,CH-01,17.6,860.0,120.0,72.0
ETCH-C,CH-01,17.6,860.0,122.0,72.0
ETCH-C,CH-01,17.6,860.0,124.0,72.0
ETCH-C,CH-01,17.6,865.0,116.0,72.0
ETCH-C,CH-01,17.6,865.0,118.0,72.0
ETCH-C,CH-01,17.6,865.0,120.0,72.0
ETCH-C,CH-01,17.6,865.0,122.0,72.0
ETCH-C,CH-01,17.6,865.0,124.0,72.0
ETCH-C,CH-01,17.6,870.0,116.0,72.0
ETCH-C,CH-01,17.6,870.0,118.0,72.0
ETCH-C,CH-01,17.6,870.0,120.0,72.0
ETCH-C,CH-01,17.6,870.0,122.0,72.0
ETCH-C,CH-01,17.6,870.0,124.0,72.0
ETCH-C,CH-01,17.6,875.0,116.0,72.0
ETCH-C,CH-01,17.6,875.0,118.0,72.0
ETCH-C,CH-01,17.6,875.0,120.0,72.0
ETCH-C,CH-01,17.6,875.0,122.0,72.0
ETCH-C,CH-01,17.6,875.0,124.0,72.0
ETCH-C,CH-01,17.8,830.0,116.0,72.0
ETCH-C,CH-01,17.8,830.0,118.0,72.0
ETCH-C,CH-01,17.8,830.0,120.0,72.0
ETCH-C,CH-01,17.8,830.0,122.0,72.0
ETCH-C,CH-01,17.8,830.0,124.0,72.0
ETCH-C,CH-01,17.8,835.0,116.0,72.0
ETCH-C,CH-01,17.8,835.0,118.0,72.0
ETCH-C,CH-01,17.8,835.0,120.0,72.0
ETCH-C,CH-01,17.8,835.0,122.0,72.0
ETCH-C,CH-01,17.8,835.0,124.0,72.0
ETCH-C,CH-01,17.8,840.0,116.0,72.0
ETCH-C,CH-01,17.8,840.0,118.0,72.0
ETCH-C,CH-01,17.8,840.0,120.0,72.0
ETCH-C,CH-01,17.8,840.0,122.0,72.0
ETCH-C,CH-01,17.8,840.0,124.0,72.0
ETCH-C,CH-01,17.8,845.0,116.0,72.0
ETCH-C,CH-01,17.8,845.0,118.0,72.0
ETCH-C,CH-01,17.8,845.0,120.0,72.0
ETCH-C,CH-01,17.8,845.0,122.0,72.0
ETCH-C,CH-01,17.8,845.0,124.0,72.0
ETCH-C,CH-01,17.8,850.0,116.0,72.0
ETCH-C,CH-01,17.8,850.0,118.0,72.0
ETCH-C,CH-01,17.8,850.0,120.0,72.0
ETCH-C,CH-01,17.8,850.0,122.0,72.0
ETCH-C,CH-01,17.8,850.0,124.0,72.0
ETCH-C,CH-01,17.8,855.0,116.0,72.0
ETCH-C,CH-01,17.8,855.0,118.0,72.0
ETCH-C,CH-01,17.8,855.0,120.0,72.0
ETCH-C,CH-01,17.8,855.0,122.0,72.0
ETCH-C,CH-01,17.8,855.0,124.0,72.0
ETCH-C,CH-01,17.8,860.0,116.0,72.0
ETCH-C,CH-01,17.8,860.0,118.0,72.0
ETCH-C,CH-01,17.8,860.0,120.0,72.0
ETCH-C,CH-01,17.8,860.0,122.0,72.0
ETCH-C,CH-01,17.8,860.0,124.0,72.0
ETCH-C,CH-01,17.8,865.0,116.0,72.0
ETCH-C,CH-01,17.8,865.0,118.0,72.0
ETCH-C,CH-01,17.8,865.0,120.0,72.0
ETCH-C,CH-01,17.8,865.0,122.0,72.0
ETCH-C,CH-01,17.8,865.0,124.0,72.0
ETCH-C,CH-01,17.8,870.0,116.0,72.0
ETCH-C,CH-01,17.8,870.0,118.0,72.0
ETCH-C,CH-01,17.8,870.0,120.0,72.0
ETCH-C,CH-01,17.8,870.0,122.0,72.0
ETCH-C,CH-01,17.8,870.0,124.0,72.0
ETCH-C,CH-01,17.8,875.0,116.0,72.0
ETCH-C,CH-01,17.8,875.0,118.0,72.0
ETCH-C,CH-01,17.8,875.0,120.0,72.0
ETCH-C,CH-01,17.8,875.0,122.0,72.0
ETCH-C,CH-01,17.8,875.0,124.0,72.0
ETCH-C,CH-01,18.0,830.0,116.0,72.0
ETCH-C,CH-01,18.0,830.0,118.0,72.0
ETCH-C,CH-01,18.0,830.0,120.0,72.0
ETCH-C,CH-01,18.0,830.0,122.0,72.0
ETCH-C,CH-01,18.0,830.0,124.0,72.0
ETCH-C,CH-01,18.0,835.0,116.0,72.0
ETCH-C,CH-01,18.0,835.0,118.0,72.0
ETCH-C,CH-01,18.0,835.0,120.0,72.0
ETCH-C,CH-01,18.0,835.0,122.0,72.0
ETCH-C,CH-01,18.0,835.0,124.0,72.0
ETCH-C,CH-01,18.0,840.0,116.0,72.0
ETCH-C,CH-01,18.0,840.0,118.0,72.0
ETCH-C,CH-01,18.0,840.0,120.0,72.0
ETCH-C,CH-01,18.0,840.0,122.0,72.0
ETCH-C,CH-01,18.0,840.0,124.0,72.0
ETCH-C,CH-01,18.0,845.0,116.0,72.0
ETCH-C,CH-01,18.0,845.0,118.0,72.0
ETCH-C,CH-01,18.0,845.0,120.0,72.0
ETCH-C,CH-01,18.0,845.0,122.0,72.0
ETCH-C,CH-01,18.0,845.0,124.0,72.0
ETCH-C,CH-01,18.0,850.0,116.0,72.0
ETCH-C,CH-01,18.0,850.0,118.0,72.0
ETCH-C,CH-01,18.0,850.0,120.0,72.0
ETCH-C,CH-01,18.0,850.0,122.0,72.0
ETCH-C,CH-01,18.0,850.0,124.0,72.0
ETCH-C,CH-01,18.0,855.0,116.0,72.0
ETCH-C,CH-01,18.0,855.0,118.0,72.0
ETCH-C,CH-01,18.0,855.0,120.0,72.0
ETCH-C,CH-01,18.0,855.0,122.0,72.0
ETCH-C,CH-01,18.0,855.0,124.0,72.0
ETCH-C,CH-01,18.0,860.0,116.0,72.0
ETCH-C,CH-01,18.0,860.0,118.0,72.0
ETCH-C,CH-01,18.0,860.0,120.0,72.0
ETCH-C,CH-01,18.0,860.0,122.0,72.0
ETCH-C,CH-01,18.0,860.0,124.0,72.0
ETCH-C,CH-01,18.0,865.0,116.0,72.0
ETCH-C,CH-01,18.0,865.0,118.0,72.0
ETCH-C,CH-01,18.0,865.0,120.0,72.0
ETCH-C,CH-01,18.0,865.0,122.0,72.0
ETCH-C,CH-01,18.0,865.0,124.0,72.0
ETCH-C,CH-01,18.0,870.0,116.0,72.0
ETCH-C,CH-01,18.0,870.0,118.0,72.0
ETCH-C,CH-01,18.0,870.0,120.0,72.0
ETCH-C,CH-01,18.0,870.0,122.0,72.0
ETCH-C,CH-01,18.0,870.0,124.0,72.0
ETCH-C,CH-01,18.0,875.0,116.0,72.0
ETCH-C,CH-01,18.0,875.0,118.0,72.0
ETCH-C,CH-01,18.0,875.0,120.0,72.0
ETCH-C,CH-01,18.0,875.0,122.0,72.0
ETCH-C,CH-01,18.0,875.0,124.0,72.0
ETCH-C,CH-01,18.2,830.0,116.0,72.0
ETCH-C,CH-01,18.2,830.0,118.0,72.0
ETCH-C,CH-01,18.2,830.0,120.0,72.0
ETCH-C,CH-01,18.2,830.0,122.0,72.0
ETCH-C,CH-01,18.2,830.0,124.0,72.0
ETCH-C,CH-01,18.2,835.0,116.0,72.0
ETCH-C,CH-01,18.2,835.0,118.0,72.0
ETCH-C,CH-01,18.2,835.0,120.0,72.0
ETCH-C,CH-01,18.2,835.0,122.0,72.0
ETCH-C,CH-01,18.2,835.0,124.0,72.0
ETCH-C,CH-01,18.2,840.0,116.0,72.0
ETCH-C,CH-01,18.2,840.0,118.0,72.0
ETCH-C,CH-01,18.2,840.0,120.0,72.0
ETCH-C,CH-01,18.2,840.0,122.0,72.0
ETCH-C,CH-01,18.2,840.0,124.0,72.0
ETCH-C,CH-01,18.2,845.0,116.0,72.0
ETCH-C,CH-01,18.2,845.0,118.0,72.0
ETCH-C,CH-01,18.2,845.0,120.0,72.0
ETCH-C,CH-01,18.2,845.0,122.0,72.0
ETCH-C,CH-01,18.2,845.0,124.0,72.0
ETCH-C,CH-01,18.2,850.0,116.0,72.0
ETCH-C,CH-01,18.2,850.0,118.0,72.0
ETCH-C,CH-01,18.2,850.0,120.0,72.0
ETCH-C,CH-01,18.2,850.0,122.0,72.0
ETCH-C,CH-01,18.2,850.0,124.0,72.0
ETCH-C,CH-01,18.2,855.0,116.0,72.0
ETCH-C,CH-01,18.2,855.0,118.0,72.0
ETCH-C,CH-01,18.2,855.0,120.0,72.0
ETCH-C,CH-01,18.2,855.0,122.0,72.0
ETCH-C,CH-01,18.2,855.0,124.0,72.0
ETCH-C,CH-01,18.2,860.0,116.0,72.0
ETCH-C,CH-01,18.2,860.0,118.0,72.0
ETCH-C,CH-01,18.2,860.0,120.0,72.0
ETCH-C,CH-01,18.2,860.0,122.0,72.0
ETCH-C,CH-01,18.2,860.0,124.0,72.0
ETCH-C,CH-01,18.2,865.0,116.0,72.0
ETCH-C,CH-01,18.2,865.0,118.0,72.0
ETCH-C,CH-01,18.2,865.0,120.0,72.0
ETCH-C,CH-01,18.2,865.0,122.0,72.0
ETCH-C,CH-01,18.2,865.0,124.0,72.0
ETCH-C,CH-01,18.2,870.0,116.0,72.0
ETCH-C,CH-01,18.2,870.0,118.0,72.0
ETCH-C,CH-01,18.2,870.0,120.0,72.0
ETCH-C,CH-01,18.2,870.0,122.0,72.0
ETCH-C,CH-01,18.2,870.0,124.0,72.0
ETCH-C,CH-01,18.2,875.0,116.0,72.0
ETCH-C,CH-01,18.2,875.0,118.0,72.0
ETCH-C,CH-01,18.2,875.0,120.0,72.0
ETCH-C,CH-01,18.2,875.0,122.0,72.0
ETCH-C,CH-01,18.2,875.0,124.0,72.0
ETCH-C,CH-01,18.4,830.0,116.0,72.0
ETCH-C,CH-01,18.4,830.0,118.0,72.0
ETCH-C,CH-01,18.4,830.0,120.0,72.0
ETCH-C,CH-01,18.4,830.0,122.0,72.0
ETCH-C,CH-01,18.4,830.0,124.0,72.0
ETCH-C,CH-01,18.4,835.0,116.0,72.0
ETCH-C,CH-01,18.4,835.0,118.0,72.0
ETCH-C,CH-01,18.4,835.0,120.0,72.0
ETCH-C,CH-01,18.4,835.0,122.0,72.0
ETCH-C,CH-01,18.4,835.0,124.0,72.0
ETCH-C,CH-01,18.4,840.0,116.0,72.0
ETCH-C,CH-01,18.4,840.0,118.0,72.0
ETCH-C,CH-01,18.4,840.0,120.0,72.0
ETCH-C,CH-01,18.4,840.0,122.0,72.0
ETCH-C,CH-01,18.4,840.0,124.0,72.0
ETCH-C,CH-01,18.4,845.0,116.0,72.0
ETCH-C,CH-01,18.4,845.0,118.0,72.0
ETCH-C,CH-01,18.4,845.0,120.0,72.0
ETCH-C,CH-01,18.4,845.0,122.0,72.0
ETCH-C,CH-01,18.4,845.0,124.0,72.0
ETCH-C,CH-01,18.4,850.0,116.0,72.0
ETCH-C,CH-01,18.4,850.0,118.0,72.0
ETCH-C,CH-01,18.4,850.0,120.0,72.0
ETCH-C,CH-01,18.4,850.0,122.0,72.0
ETCH-C,CH-01,18.4,850.0,124.0,72.0
ETCH-C,CH-01,18.4,855.0,116.0,72.0
ETCH-C,CH-01,18.4,855.0,118.0,72.0
ETCH-C,CH-01,18.4,855.0,120.0,72.0
ETCH-C,CH-01,18.4,855.0,122.0,72.0
ETCH-C,CH-01,18.4,855.0,124.0,72.0
ETCH-C,CH-01,18.4,860.0,116.0,72.0
ETCH-C,CH-01,18.4,860.0,118.0,72.0
ETCH-C,CH-01,18.4,860.0,120.0,72.0
ETCH-C,CH-01,18.4,860.0,122.0,72.0
ETCH-C,CH-01,18.4,860.0,124.0,72.0
ETCH-C,CH-01,18.4,865.0,116.0,72.0
ETCH-C,CH-01,18.4,865.0,118.0,72.0
ETCH-C,CH-01,18.4,865.0,120.0,72.0
ETCH-C,CH-01,18.4,865.0,122.0,72.0
ETCH-C,CH-01,18.4,865.0,124.0,72.0
ETCH-C,CH-01,18.4,870.0,116.0,72.0
ETCH-C,CH-01,18.4,870.0,118.0,72.0
ETCH-C,CH-01,18.4,870.0,120.0,72.0
ETCH-C,CH-01,18.4,870.0,122.0,72.0
ETCH-C,CH-01,18.4,870.0,124.0,72.0
ETCH-C,CH-01,18.4,875.0,116.0,72.0
ETCH-C,CH-01,18.4,875.0,118.0,72.0
ETCH-C,CH-01,18.4,875.0,120.0,72.0
ETCH-C,CH-01,18.4,875.0,122.0,72.0
ETCH-C,CH-01,18.4,875.0,124.0,72.0
ETCH-C,CH-01,18.6,830.0,116.0,72.0
ETCH-C,CH-01,18.6,830.0,118.0,72.0
ETCH-C,CH-01,18.6,830.0,120.0,72.0
ETCH-C,CH-01,18.6,830.0,122.0,72.0
ETCH-C,CH-01,18.6,830.0,124.0,72.0
ETCH-C,CH-01,18.6,835.0,116.0,72.0
ETCH-C,CH-01,18.6,835.0,118.0,72.0
ETCH-C,CH-01,18.6,835.0,120.0,72.0
ETCH-C,CH-01,18.6,835.0,122.0,72.0
ETCH-C,CH-01,18.6,835.0,124.0,72.0
ETCH-C,CH-01,18.6,840.0,116.0,72.0
ETCH-C,CH-01,18.6,840.0,118.0,72.0
ETCH-C,CH-01,18.6,840.0,120.0,72.0
ETCH-C,CH-01,18.6,840.0,122.0,72.0
ETCH-C,CH-01,18.6,840.0,124.0,72.0
ETCH-C,CH-01,18.6,845.0,116.0,72.0
ETCH-C,CH-01,18.6,845.0,118.0,72.0
ETCH-C,CH-01,18.6,845.0,120.0,72.0
ETCH-C,CH-01,18.6,845.0,122.0,72.0
ETCH-C,CH-01,18.6,845.0,124.0,72.0
ETCH-C,CH-01,18.6,850.0,116.0,72.0
ETCH-C,CH-01,18.6,850.0,118.0,72.0
ETCH-C,CH-01,18.6,850.0,120.0,72.0
ETCH-C,CH-01,18.6,850.0,122.0,72.0
ETCH-C,CH-01,18.6,850.0,124.0,72.0
ETCH-C,CH-01,18.6,855.0,116.0,72.0
ETCH-C,CH-01,18.6,855.0,118.0,72.0
ETCH-C,CH-01,18.6,855.0,120.0,72.0
ETCH-C,CH-01,18.6,855.0,122.0,72.0
ETCH-C,CH-01,18.6,855.0,124.0,72.0
ETCH-C,CH-01,18.6,860.0,116.0,72.0
ETCH-C,CH-01,18.6,860.0,118.0,72.0
ETCH-C,CH-01,18.6,860.0,120.0,72.0
ETCH-C,CH-01,18.6,860.0,122.0,72.0
ETCH-C,CH-01,18.6,860.0,124.0,72.0
ETCH-C,CH-01,18.6,865.0,116.0,72.0
ETCH-C,CH-01,18.6,865.0,118.0,72.0
ETCH-C,CH-01,18.6,865.0,120.0,72.0
ETCH-C,CH-01,18.6,865.0,122.0,72.0
ETCH-C,CH-01,18.6,865.0,124.0,72.0
ETCH-C,CH-01,18.6,870.0,116.0,72.0
ETCH-C,CH-01,18.6,870.0,118.0,72.0
ETCH-C,CH-01,18.6,870.0,120.0,72.0
ETCH-C,CH-01,18.6,870.0,122.0,72.0
ETCH-C,CH-01,18.6,870.0,124.0,72.0
ETCH-C,CH-01,18.6,875.0,116.0,72.0
ETCH-C,CH-01,18.6,875.0,118.0,72.0
ETCH-C,CH-01,18.6,875.0,120.0,72.0
ETCH-C,CH-01,18.6,875.0,122.0,72.0
ETCH-C,CH-01,18.6,875.0,124.0,72.0
ETCH-C,CH-02,17.4,830.0,116.0,72.0
ETCH-C,CH-02,17.4,830.0,118.0,72.0
ETCH-C,CH-02,17.4,830.0,120.0,72.0
ETCH-C,CH-02,17.4,830.0,122.0,72.0
ETCH-C,CH-02,17.4,830.0,124.0,72.0
ETCH-C,CH-02,17.4,835.0,116.0,72.0
ETCH-C,CH-02,17.4,835.0,118.0,72.0
ETCH-C,CH-02,17.4,835.0,120.0,72.0
ETCH-C,CH-02,17.4,835.0,122.0,72.0
ETCH-C,CH-02,17.4,835.0,124.0,72.0
ETCH-C,CH-02,17.4,840.0,116.0,72.0
ETCH-C,CH-02,17.4,840.0,118.0,72.0
ETCH-C,CH-02,17.4,840.0,120.0,72.0
ETCH-C,CH-02,17.4,840.0,122.0,72.0
ETCH-C,CH-02,17.4,840.0,124.0,72.0
ETCH-C,CH-02,17.4,845.0,116.0,72.0
ETCH-C,CH-02,17.4,845.0,118.0,72.0
ETCH-C,CH-02,17.4,845.0,120.0,72.0
ETCH-C,CH-02,17.4,845.0,122.0,72.0
ETCH-C,CH-02,17.4,845.0,124.0,72.0
ETCH-C,CH-02,17.4,850.0,116.0,72.0
ETCH-C,CH-02,17.4,850.0,118.0,72.0
ETCH-C,CH-02,17.4,850.0,120.0,72.0
ETCH-C,CH-02,17.4,850.0,122.0,72.0
ETCH-C,CH-02,17.4,850.0,124.0,72.0
ETCH-C,CH-02,17.4,855.0,116.0,72.0
ETCH-C,CH-02,17.4,855.0,118.0,72.0
ETCH-C,CH-02,17.4,855.0,120.0,72.0
ETCH-C,CH-02,17.4,855.0,122.0,72.0
ETCH-C,CH-02,17.4,855.0,124.0,72.0
ETCH-C,CH-02,17.4,860.0,116.0,72.0
ETCH-C,CH-02,17.4,860.0,118.0,72.0
ETCH-C,CH-02,17.4,860.0,120.0,72.0
ETCH-C,CH-02,17.4,860.0,122.0,72.0
ETCH-C,CH-02,17.4,860.0,124.0,72.0
ETCH-C,CH-02,17.4,865.0,116.0,72.0
ETCH-C,CH-02,17.4,865.0,118.0,72.0
ETCH-C,CH-02,17.4,865.0,120.0,72.0
ETCH-C,CH-02,17.4,865.0,122.0,72.0
